Time,Execution Time,,Processor,RAM Size
Thu Nov 26 16:33:57 2020,0.9317061901092529,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:33:59 2020,1.0238049030303955,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:01 2020,0.929581881,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:03 2020,0.8981359004974365,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:05 2020,0.984795332,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:07 2020,0.972862959,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:09 2020,0.9264638423919678,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:11 2020,0.9601669311523438,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:13 2020,0.9174180030822754,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:14 2020,0.9243049621582031,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:17 2020,1.0337119102478027,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:19 2020,1.0347540378570557,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:21 2020,1.07545805,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:23 2020,0.9336159229278564,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:25 2020,0.9023208618164062,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:27 2020,0.9143500328063965,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:29 2020,1.0595660209655762,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:31 2020,1.0203418731689453,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:33 2020,1.0091156959533691,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:35 2020,0.9551210403442383,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:37 2020,1.0867016315460205,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:39 2020,0.9234349727630615,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:41 2020,1.0328431129455566,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:43 2020,0.9145290851593018,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:45 2020,1.0253911018371582,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:47 2020,0.8795969486236572,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:49 2020,0.9429161548614502,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:51 2020,1.082740068435669,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:53 2020,1.0169358253479004,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:55 2020,1.030663013458252,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:57 2020,1.026728868484497,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:34:59 2020,1.0390288829803467,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:01 2020,0.9216179847717285,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:03 2020,0.9404778480529785,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:05 2020,0.8820500373840332,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:07 2020,0.9947619438171387,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
